track_name,artists,release_year,era,duration_min,danceability,energy,loudness,acousticness,valence
Whyyawannabringmedown,Kelly Clarkson,2009,Pre-streaming,2.71555,0.604,0.948,-2.517,0.000757,0.6659999999999999
Long Shot,Kelly Clarkson,2009,Pre-streaming,3.616216666666667,0.588,0.943,-3.9,0.000801,0.557
Impossible,Kelly Clarkson,2009,Pre-streaming,3.3897833333333334,0.595,0.87,-3.385,0.047,0.634
Ready,Kelly Clarkson,2009,Pre-streaming,3.066,0.6729999999999999,0.868,-4.147,0.0145,0.444
I Want You,Kelly Clarkson,2009,Pre-streaming,3.51045,0.75,0.8370000000000001,-4.952,0.0397,0.754
If No One Will Listen,Kelly Clarkson,2009,Pre-streaming,4.098216666666667,0.317,0.41,-5.715,0.162,0.266
Another Earthquake!,Aaron Carter,2002,Pre-streaming,2.85555,0.816,0.985,-4.565,0.0756,0.71
To All The Girls,Aaron Carter,2002,Pre-streaming,3.42755,0.626,0.924,-5.452999999999999,0.0244,0.785
Summertime (feat. Baha Men),Aaron Carter;Baha Men,2002,Pre-streaming,3.8308833333333334,0.688,0.835,-5.107,0.0826,0.772
My First Ride,Aaron Carter,2002,Pre-streaming,3.1553333333333335,0.805,0.964,-2.8539999999999996,0.183,0.6609999999999999
Do You Remember,Aaron Carter,2002,Pre-streaming,3.96355,0.718,0.61,-5.093,0.143,0.486
2 Good 2 B True,Aaron Carter,2002,Pre-streaming,3.5406666666666666,0.614,0.942,-3.999,0.00458,0.963
When It Comes To You,Aaron Carter,2002,Pre-streaming,3.6462166666666667,0.55,0.909,-4.301,0.00129,0.774
America A O,Aaron Carter,2002,Pre-streaming,3.48645,0.747,0.863,-4.564,0.00328,0.713
Without You (There'd Be No Me),Aaron Carter,2002,Pre-streaming,2.9542166666666665,0.765,0.877,-2.846,0.0018899999999999,0.889
Keep Believing,Aaron Carter,2002,Pre-streaming,3.2626666666666666,0.58,0.524,-5.553,0.124,0.293
Sugar,Aaron Carter,2002,Pre-streaming,2.8028833333333334,0.804,0.913,-1.467,0.0037,0.974
Nick Snippets,Aaron Carter,2002,Pre-streaming,4.640216666666666,0.446,0.637,-6.016,0.105,0.387
Mama Knew Love,Anthony Hamilton,2003,Pre-streaming,3.474,0.635,0.695,-4.4030000000000005,0.212,0.7659999999999999
"Cornbread, Fish & Collard Greens",Anthony Hamilton,2003,Pre-streaming,4.564883333333333,0.851,0.525,-6.38,0.348,0.746
Since I Seen't You,Anthony Hamilton,2003,Pre-streaming,3.2642166666666665,0.4320000000000001,0.711,-7.081,0.0859,0.532
Charlene,Anthony Hamilton,2003,Pre-streaming,4.1128833333333334,0.556,0.346,-9.809,0.536,0.451
I'm A Mess,Anthony Hamilton,2003,Pre-streaming,4.402,0.494,0.534,-5.827000000000001,0.132,0.5479999999999999
Comin' from Where I'm From - Radio Mix,Anthony Hamilton,2003,Pre-streaming,4.00245,0.5720000000000001,0.745,-6.4179999999999975,0.184,0.593
Better Days,Anthony Hamilton,2003,Pre-streaming,3.036216666666667,0.735,0.447,-7.898,0.262,0.4370000000000001
Lucille,Anthony Hamilton,2003,Pre-streaming,4.480666666666667,0.57,0.455,-10.221,0.3329999999999999,0.187
Float,Anthony Hamilton,2003,Pre-streaming,5.69355,0.615,0.417,-7.57,0.135,0.3939999999999999
My First Love,Anthony Hamilton;LaToiya Williams,2003,Pre-streaming,6.182666666666667,0.632,0.519,-6.051,0.2189999999999999,0.3670000000000001
Chyna Black,Anthony Hamilton,2003,Pre-streaming,3.99955,0.56,0.524,-6.4220000000000015,0.1669999999999999,0.236
I Tried,Anthony Hamilton,2003,Pre-streaming,5.03645,0.6609999999999999,0.51,-6.233,0.1,0.461
Howlin' with the Wolf,"Elvin Bishop;Lloyd Meadows;Norton Buffalo;Johnny ""V"" Vernazza",2002,Pre-streaming,5.233333333333333,0.5820000000000001,0.758,-6.343,0.146,0.763
"Hello Everybody (feat. Satchel Page, O.C., Sadat X & Confidence)",Neek The Exotic;O.C.;Sadat X;Satchel Page;Confidence,2013,Streaming growth,3.7732,0.556,0.698,-5.0310000000000015,0.0333,0.9
"Sweet 16s (Remix) [feat. Satchel Page, Mikey D, Sadat X, Large Professor, Father D & Confidence]",Neek The Exotic;Father D;Large Professor;Mikey 'D';Sadat X;Satchel Page;Confidence,2013,Streaming growth,4.7762,0.7070000000000001,0.8370000000000001,-4.311,0.0827,0.88
Saturday Night,Lonestar,1999,Pre-streaming,4.0633333333333335,0.55,0.775,-7.466,0.151,0.654
Simple As That,Lonestar,1999,Pre-streaming,3.296666666666667,0.517,0.775,-8.311,0.0287,0.7290000000000001
Amazed,Lonestar,1999,Pre-streaming,4.01445,0.561,0.5429999999999999,-8.498,0.26,0.243
What About Now,Lonestar,1999,Pre-streaming,3.5,0.6629999999999999,0.8190000000000001,-7.463999999999999,0.147,0.73
Tell Her,Lonestar,1999,Pre-streaming,3.4593333333333334,0.58,0.487,-9.809,0.4370000000000001,0.317
Don't Let's Talk About Lisa,Lonestar,1999,Pre-streaming,3.2477833333333335,0.625,0.86,-8.921,0.0348,0.947
I've Gotta Find You,Lonestar,1999,Pre-streaming,3.808883333333333,0.418,0.527,-9.035,0.0827,0.28
You Don't Know What Love Is,Lonestar,1999,Pre-streaming,3.21955,0.536,0.674,-8.481,0.138,0.5920000000000001
All The Way,Lonestar,1999,Pre-streaming,3.5773333333333333,0.435,0.62,-7.95,0.092,0.485
Smile,Lonestar,1999,Pre-streaming,3.562666666666667,0.467,0.4920000000000001,-8.908,0.2339999999999999,0.156
Lonely Grill,Lonestar,1999,Pre-streaming,4.368883333333334,0.6679999999999999,0.507,-8.554,0.0559999999999999,0.451
Everything's Changed - Acoustic Version,Lonestar,1999,Pre-streaming,4.77955,0.75,0.377,-10.941,0.782,0.283
Change,Lisa Stansfield,1991,Pre-streaming,5.626666666666667,0.6559999999999999,0.693,-12.091,0.321,0.7759999999999999
Time to Make You Mine,Lisa Stansfield,1991,Pre-streaming,4.986666666666666,0.721,0.3989999999999999,-16.416,0.291,0.863
Symptoms of Loneliness and Heartache,Lisa Stansfield,1991,Pre-streaming,4.73045,0.7390000000000001,0.6779999999999999,-12.638,0.153,0.96
All Woman,Lisa Stansfield,1991,Pre-streaming,5.288883333333334,0.573,0.2789999999999999,-16.066,0.741,0.37
Soul Deep,Lisa Stansfield,1991,Pre-streaming,4.205116666666667,0.718,0.6829999999999999,-13.404000000000002,0.551,0.906
A Little More Love,Lisa Stansfield,1991,Pre-streaming,4.57445,0.7240000000000001,0.501,-14.46,0.674,0.909
Make Love to Ya,Lisa Stansfield,1991,Pre-streaming,4.9188833333333335,0.741,0.506,-12.503,0.669,0.964
Set Your Loving Free,Lisa Stansfield,1991,Pre-streaming,5.05,0.627,0.61,-13.228,0.498,0.91
First Joy,Lisa Stansfield,1991,Pre-streaming,4.43555,0.627,0.674,-13.972,0.238,0.8909999999999999
Real Love,Lisa Stansfield,1991,Pre-streaming,5.02445,0.581,0.484,-14.444,0.568,0.747
Tenderly,Lisa Stansfield,1991,Pre-streaming,3.33555,0.42,0.0564,-18.913,0.957,0.2789999999999999
It's Got to Be Real,Lisa Stansfield,1991,Pre-streaming,5.28155,0.664,0.612,-13.956,0.0744,0.787
I Will Be Waiting,Lisa Stansfield,1991,Pre-streaming,5.040883333333333,0.648,0.44,-15.088,0.375,0.862
Crush,David Archuleta,2008,Pre-streaming,3.558666666666667,0.57,0.664,-4.718,0.00836,0.487
Touch My Hand,David Archuleta,2008,Pre-streaming,4.351783333333334,0.687,0.731,-4.301,0.00479,0.405
Barriers,David Archuleta,2008,Pre-streaming,3.834,0.642,0.583,-4.298,0.1169999999999999,0.612
My Hands,David Archuleta,2008,Pre-streaming,4.069333333333334,0.534,0.816,-3.432,0.0028699999999999,0.416
A Little Too Not Over You,David Archuleta,2008,Pre-streaming,3.3011166666666667,0.531,0.6940000000000001,-4.877,0.0131,0.5379999999999999
You Can,David Archuleta,2008,Pre-streaming,3.7077833333333334,0.472,0.521,-7.15,0.605,0.242
Running,David Archuleta,2008,Pre-streaming,3.5917833333333333,0.564,0.757,-5.501,0.0963,0.509
Desperate,David Archuleta,2008,Pre-streaming,3.692,0.525,0.81,-4.495,0.1369999999999999,0.236
To Be With You,David Archuleta,2008,Pre-streaming,3.421116666666667,0.389,0.216,-10.377,0.705,0.176
Don't Let Go,David Archuleta,2008,Pre-streaming,3.7911166666666665,0.564,0.703,-4.628,0.0038299999999999,0.3779999999999999
Your Eyes Don't Lie,David Archuleta,2008,Pre-streaming,3.076,0.7759999999999999,0.723,-5.7170000000000005,0.00483,0.623
Angels,David Archuleta,2008,Pre-streaming,4.149333333333334,0.439,0.5479999999999999,-6.694,0.0727,0.298
Come Through,Javier Colon,2010,Streaming growth,4.382066666666667,0.5539999999999999,0.268,-9.88,0.901,0.494
When,Javier Colon,2010,Streaming growth,3.6803833333333333,0.389,0.3,-8.984,0.812,0.314
Meant To Be,Javier Colon,2010,Streaming growth,4.437116666666666,0.552,0.369,-9.272,0.652,0.408
My Little Girl,Javier Colon,2010,Streaming growth,4.96095,0.6609999999999999,0.4379999999999999,-8.72,0.775,0.532
A Case of You,Javier Colon,2010,Streaming growth,4.4056,0.569,0.159,-11.375,0.8590000000000001,0.5429999999999999
When Amaia Cries,Javier Colon,2010,Streaming growth,2.40095,0.475,0.196,-13.632,0.878,0.447
Music for Carnivores,P.M. Dawn,1998,Pre-streaming,4.582216666666667,0.57,0.535,-12.343,0.0813,0.478
Art Deco Halos,P.M. Dawn,1998,Pre-streaming,3.5311166666666667,0.743,0.594,-9.038,0.0182,0.5429999999999999
Being So Not for You (I Had No Right),P.M. Dawn,1998,Pre-streaming,5.029333333333334,0.5379999999999999,0.5770000000000001,-10.265,0.368,0.407
Misery In Utero,P.M. Dawn,1998,Pre-streaming,5.264,0.6709999999999999,0.75,-7.897,0.143,0.643
If I Could Be Your Star,P.M. Dawn,1998,Pre-streaming,4.698883333333334,0.631,0.6990000000000001,-8.164,0.55,0.6709999999999999
Yang: As Private I's 007,P.M. Dawn,1998,Pre-streaming,4.426,0.406,0.451,-12.104,0.652,0.735
Screaming At Me,P.M. Dawn,1998,Pre-streaming,4.886666666666667,0.3779999999999999,0.3929999999999999,-10.55,0.7490000000000001,0.174
I Hate Myself for You,P.M. Dawn,1998,Pre-streaming,4.354,0.802,0.562,-12.224,0.0871,0.94
No Further Damage,P.M. Dawn,1998,Pre-streaming,4.626,0.682,0.715,-9.049,0.2339999999999999,0.7929999999999999
Hale-Bopp Regurgitations,P.M. Dawn,1998,Pre-streaming,2.8362166666666666,0.772,0.936,-7.085,0.0839,0.5660000000000001
Faith In You,P.M. Dawn,1998,Pre-streaming,4.51155,0.634,0.67,-9.473,0.0645,0.341
Broken,P.M. Dawn,1998,Pre-streaming,4.312883333333334,0.556,0.447,-11.184,0.3379999999999999,0.207
Tonight's the Night (Gonna Be Alright) - 2009 Remaster,Rod Stewart,1976,Pre-streaming,3.952,0.55,0.514,-12.617,0.336,0.7240000000000001
The First Cut Is the Deepest - 2009 Remaster,Rod Stewart,1976,Pre-streaming,4.485116666666666,0.54,0.501,-12.855,0.335,0.365
Fool for You - 2009 Remaster,Rod Stewart,1976,Pre-streaming,3.806,0.588,0.556,-11.529000000000002,0.57,0.693
The Killing of Georgie (Pt. I and II) - 2009 Remaster,Rod Stewart,1976,Pre-streaming,6.30845,0.4029999999999999,0.547,-12.143,0.649,0.433
The Balltrap - 2009 Remaster,Rod Stewart,1976,Pre-streaming,4.77845,0.762,0.904,-6.745,0.634,0.97
Pretty Flamingo - 2009 Remaster,Rod Stewart,1976,Pre-streaming,3.5397833333333333,0.685,0.6759999999999999,-8.948,0.42,0.925
Big Bayou - 2009 Remaster,Rod Stewart,1976,Pre-streaming,3.9122166666666667,0.585,0.804,-7.763,0.547,0.828
The Wild Side of Life - 2009 Remaster,Rod Stewart,1976,Pre-streaming,5.1528833333333335,0.598,0.763,-8.198,0.271,0.972
Trade Winds - 2009 Remaster,Rod Stewart,1976,Pre-streaming,5.382216666666666,0.4679999999999999,0.187,-16.059,0.841,0.207
Rosie - 2009 Remaster,Rod Stewart,1976,Pre-streaming,4.008216666666667,0.5670000000000001,0.5379999999999999,-10.838,0.358,0.485
Share - Studio Outtake,Rod Stewart,1976,Pre-streaming,4.27445,0.601,0.192,-15.397,0.914,0.208
Tonight's the Night (Gonna Be Alright),Rod Stewart,1976,Pre-streaming,3.8728833333333332,0.478,0.452,-15.459,0.831,0.547
The First Cut Is the Deepest,Rod Stewart,1976,Pre-streaming,3.826216666666667,0.336,0.346,-14.592,0.6659999999999999,0.54
Fool for You - Early Version,Rod Stewart,1976,Pre-streaming,3.66555,0.508,0.474,-12.78,0.477,0.7759999999999999
The Killing of Georgie (Pt. I) - Early Version,Rod Stewart,1976,Pre-streaming,4.402,0.58,0.223,-15.152,0.883,0.49
The Balltrap,Rod Stewart,1976,Pre-streaming,4.72645,0.735,0.8370000000000001,-10.669,0.162,0.926
Pretty Flamingo - Early Version,Rod Stewart,1976,Pre-streaming,3.452,0.6779999999999999,0.735,-9.641,0.4920000000000001,0.954
Big Bayou - Early Version,Rod Stewart,1976,Pre-streaming,4.204883333333333,0.602,0.818,-9.643,0.4429999999999999,0.8490000000000001
The Wild Side of Life,Rod Stewart,1976,Pre-streaming,4.758216666666667,0.594,0.7290000000000001,-8.662,0.532,0.889
Trade Winds - Early Version,Rod Stewart,1976,Pre-streaming,4.764883333333334,0.487,0.123,-20.789,0.952,0.127
Rosie - Early Version,Rod Stewart,1976,Pre-streaming,4.350216666666666,0.551,0.4529999999999999,-11.356,0.335,0.4539999999999999
Get Back - Early Version,Rod Stewart,1976,Pre-streaming,3.6677833333333334,0.6809999999999999,0.669,-11.612,0.523,0.518
Underneath the Stars,Mariah Carey,1995,Pre-streaming,3.5537833333333335,0.607,0.4029999999999999,-11.464,0.5870000000000001,0.484
Open Arms,Mariah Carey,1995,Pre-streaming,3.4877833333333332,0.3,0.327,-11.533,0.6890000000000001,0.0939
I Am Free,Mariah Carey,1995,Pre-streaming,3.132216666666667,0.42,0.43,-9.393,0.574,0.102
When I Saw You,Mariah Carey,1995,Pre-streaming,4.393783333333333,0.484,0.43,-9.56,0.363,0.0863
Long Ago,Mariah Carey,1995,Pre-streaming,4.532216666666667,0.667,0.611,-9.231,0.267,0.747
Melt Away,Mariah Carey,1995,Pre-streaming,3.6682166666666665,0.5539999999999999,0.561,-10.863,0.528,0.315
Daydream Interlude - Fantasy Sweet Dub Mix,Mariah Carey,1995,Pre-streaming,3.066666666666667,0.634,0.518,-9.524,0.119,0.366
Looking In,Mariah Carey,1995,Pre-streaming,3.5937833333333336,0.183,0.166,-13.902,0.898,0.0842
First of the Year (Equinox),Skrillex,2011,Streaming growth,4.358616666666666,0.429,0.948,-3.657,0.0071099999999999,0.55
Ruffneck - Flex,Skrillex,2011,Streaming growth,4.722683333333333,0.698,0.904,-2.392,0.0050799999999999,0.653
Ruffneck - Full Flex,Skrillex,2011,Streaming growth,3.7714333333333334,0.6459999999999999,0.97,-1.64,0.000244,0.325
Scary Monsters and Nice Sprites - Dirtyphonics Remix,Skrillex;Dirtyphonics,2011,Streaming growth,4.851333333333334,0.422,0.8270000000000001,-5.7589999999999995,0.000859,0.408
Scary Monsters and Nice Sprites - Phonat Remix,Skrillex;Phonat,2011,Streaming growth,3.66275,0.6920000000000001,0.5579999999999999,-6.181,0.00793,0.285
Scary Monsters and Nice Sprites - The Juggernaut Remix,Skrillex;The Juggernaut,2011,Streaming growth,3.8956,0.327,0.957,-3.56,0.002,0.419
Got to Be There - Single Version,Michael Jackson,2005,Pre-streaming,3.417116666666667,0.322,0.7559999999999999,-4.31,0.308,0.601
Rockin' Robin,Michael Jackson,2005,Pre-streaming,2.5471166666666667,0.629,0.821,-4.9639999999999995,0.255,0.967
Ben - Single Version,Michael Jackson,2005,Pre-streaming,2.7706666666666666,0.4,0.236,-8.695,0.883,0.31
Enjoy Yourself,The Jacksons,2005,Pre-streaming,3.3577833333333333,0.619,0.706,-6.391,0.1009999999999999,0.777
Shake Your Body (Down to the Ground) - Single Edit,The Jacksons,2005,Pre-streaming,3.7482166666666665,0.774,0.8029999999999999,-4.959,0.0307,0.813
Can You Feel It - Single Version,The Jacksons,2005,Pre-streaming,3.846216666666667,0.843,0.7020000000000001,-4.981,0.0499,0.882
The Girl Is Mine (with Paul McCartney),Michael Jackson;Paul McCartney,2005,Pre-streaming,3.69845,0.684,0.6759999999999999,-6.3370000000000015,0.308,0.693
Billie Jean,Michael Jackson,2005,Pre-streaming,4.882666666666666,0.92,0.5589999999999999,-5.6670000000000025,0.0191,0.8190000000000001
Beat It,Michael Jackson,2005,Pre-streaming,4.300666666666666,0.7809999999999999,0.809,-5.532,0.0359,0.913
Wanna Be Startin' Somethin' - Single Version,Michael Jackson,2005,Pre-streaming,4.29045,0.8440000000000001,0.934,-4.908,0.0228,0.85
Human Nature,Michael Jackson,2005,Pre-streaming,3.7508833333333333,0.616,0.47,-11.611,0.55,0.6829999999999999
P.Y.T. (Pretty Young Thing),Michael Jackson,2005,Pre-streaming,3.97645,0.885,0.795,-5.53,0.22,0.961
Thriller - Single Version,Michael Jackson,2005,Pre-streaming,5.206883333333334,0.777,0.818,-5.64,0.0906,0.847
Bad,Michael Jackson,2005,Pre-streaming,4.128216666666667,0.805,0.851,-5.47,0.00798,0.351
I Just Can't Stop Loving You (feat. Siedah Garrett),Michael Jackson;Siedah Garrett,2005,Pre-streaming,4.195783333333333,0.66,0.4639999999999999,-9.213,0.635,0.238
Leave Me Alone,Michael Jackson,2005,Pre-streaming,4.669783333333333,0.848,0.933,-4.349,0.281,0.626
The Way You Make Me Feel - Single Version,Michael Jackson,2005,Pre-streaming,4.439116666666667,0.738,0.8109999999999999,-6.035,0.0498,0.504
Man in the Mirror,Michael Jackson,2005,Pre-streaming,5.316,0.8059999999999999,0.762,-6.027,0.3779999999999999,0.235
Dirty Diana,Michael Jackson,2005,Pre-streaming,4.679333333333333,0.746,0.769,-5.644,0.248,0.3670000000000001
Another Part of Me - Single Version,Michael Jackson,2005,Pre-streaming,3.776883333333333,0.765,0.89,-4.2219999999999995,0.121,0.8220000000000001
Smooth Criminal - Radio Edit,Michael Jackson,2005,Pre-streaming,4.287333333333334,0.8540000000000001,0.957,-6.07,0.156,0.628
Black or White - Single Version,Michael Jackson,2005,Pre-streaming,3.3808833333333332,0.741,0.894,-3.826,0.0814,0.96
Heal the World,Michael Jackson,2005,Pre-streaming,6.4222166666666665,0.5329999999999999,0.46,-8.812000000000003,0.551,0.106
Remember the Time,Michael Jackson,2005,Pre-streaming,3.9982166666666665,0.835,0.8959999999999999,-3.506,0.144,0.81
In the Closet - Single Version,Michael Jackson,2005,Pre-streaming,4.81355,0.861,0.812,-6.0920000000000005,0.0702,0.693
"Who Is It - 7"" Edit",Michael Jackson,2005,Pre-streaming,3.9926666666666666,0.861,0.523,-6.287999999999999,0.00403,0.496
Will You Be There - Single Version,Michael Jackson,2005,Pre-streaming,3.6731166666666666,0.413,0.626,-6.504,0.511,0.435
Dangerous,Michael Jackson,2005,Pre-streaming,6.992666666666667,0.944,0.696,-5.115,0.0265,0.599
You Are Not Alone - Single Version,Michael Jackson,2005,Pre-streaming,4.933116666666667,0.64,0.421,-9.33,0.634,0.23
You Rock My World,Michael Jackson,2005,Pre-streaming,5.140666666666666,0.82,0.711,-3.641,0.0272,0.936
Pissed of 2am,Jennifer Warnes,2004,Pre-streaming,4.514,0.6859999999999999,0.187,-13.56,0.7879999999999999,0.345
Castanets,Los Lonely Boys,2004,Pre-streaming,3.58355,0.371,0.655,-9.654,0.00424,0.7709999999999999
Dear Head On the Wall,Charlie Sexton,2004,Pre-streaming,3.840883333333333,0.466,0.555,-11.68,0.0473,0.268
One More Time,Ian Hunter,2004,Pre-streaming,4.23445,0.561,0.58,-10.52,0.000498,0.91
The Ballad of the Sun and the Moon,Pete Escovedo;Sheila E.,2004,Pre-streaming,4.884666666666667,0.63,0.7190000000000001,-10.836,0.0020399999999999,0.602
There's No Depression 'Round Here: II. Whistle Your Blues Away,Patricio da Silva;Ian Whitcomb;What's Next? Ensemble;dir. Vimbayi Kaziboni,2011,Streaming growth,1.6853333333333333,0.586,0.419,-13.042,0.693,0.625
"There's No Depression 'Round Here: III. Brother, Can You Spare a Dime?",Patricio da Silva;Ian Whitcomb;What's Next? Ensemble;Vimbayi Kaziboni,2011,Streaming growth,4.272,0.286,0.246,-15.275,0.7070000000000001,0.221
There's No Depression 'Round Here: IV. I'm Happy When I'm Hiking,Patricio da Silva;Ian Whitcomb;What's Next? Ensemble;dir. Vimbayi Kaziboni,2011,Streaming growth,1.5831166666666667,0.551,0.486,-11.156,0.768,0.828
There's No Depression 'Round Here: V. Fairy On The Clock,Patricio da Silva;Ian Whitcomb;What's Next? Ensemble;dir. Vimbayi Kaziboni,2011,Streaming growth,3.932,0.465,0.4,-14.611,0.8059999999999999,0.68
Pennies From Heaven,Patricio da Silva;Bryan Pezzone;Ian Whitcomb,2011,Streaming growth,3.808883333333333,0.419,0.0741,-23.38300000000001,0.946,0.266
Lost,Sarah McLachlan,1992,Pre-streaming,3.9448833333333333,0.555,0.173,-16.468,0.64,0.203
Back Door Man,Sarah McLachlan,1992,Pre-streaming,4.182216666666666,0.4920000000000001,0.3720000000000001,-11.964,0.386,0.341
Shelter,Sarah McLachlan,1992,Pre-streaming,3.5073333333333334,0.604,0.231,-15.412,0.346,0.307
Black,Sarah McLachlan,1992,Pre-streaming,5.1066666666666665,0.473,0.359,-15.328,0.109,0.265
Home,Sarah McLachlan,1992,Pre-streaming,4.71955,0.516,0.136,-15.815,0.64,0.0748
Wear Your Love Like Heaven,Sarah McLachlan,1992,Pre-streaming,3.32555,0.505,0.52,-11.612,0.182,0.406
Jeremy - Radio Edit,Pearl Jam,1991,Pre-streaming,4.827116666666667,0.294,0.7909999999999999,-8.713,0.0469,0.406
Footsteps,Pearl Jam,1991,Pre-streaming,3.8806666666666665,0.409,0.335,-12.699000000000002,0.764,0.356
Yellow Ledbetter,Pearl Jam,1991,Pre-streaming,5.059783333333334,0.504,0.354,-11.3,0.29,0.292
Lil Youngsters,"Crooked I;Ray J, Spider & Eastwood",2010,Streaming growth,5.16445,0.873,0.486,-11.113,0.108,0.637
B*Tch,"Crooked I;Too Short, Eastwood & Ray J",2010,Streaming growth,4.957333333333334,0.8290000000000001,0.81,-8.207,0.223,0.657
Me And My Dogg,"Crooked I;K-Ci, Danny Boy, Eastwood & Ganxsta Ridd",2010,Streaming growth,4.168666666666667,0.574,0.578,-11.187,0.155,0.621
Drifting,Sarah McLachlan,2003,Pre-streaming,3.386216666666667,0.531,0.3229999999999999,-11.2,0.615,0.0708
Train Wreck,Sarah McLachlan,2003,Pre-streaming,4.601116666666667,0.535,0.5870000000000001,-11.042,0.00818,0.561
Answer,Sarah McLachlan,2003,Pre-streaming,3.9633333333333334,0.348,0.108,-14.447,0.871,0.129
Time,Sarah McLachlan,2003,Pre-streaming,4.1066666666666665,0.51,0.52,-8.232999999999999,0.231,0.342
